iteration,improve, unimprove
,,4.967213671
,,4.967213671
,,4.967213671
,,4.967213671
,,4.967213671
,,4.967213671
,,4.967213671
,,4.967213671
,,4.967213671
,,4.967213671
,,4.967213671
,,4.967213671
,,4.967213671
,,4.967213671
,,4.967213671
,,4.967213671
,,4.967213671
,,4.967213671
,,4.967213671
,,4.967213671
,,4.967213671
,,4.967213671
,,4.967213671
,,4.967213671
,,4.967213671
,,4.967213671
,,4.967213671
,,4.967213671
,,4.967213671
,,4.967213671
,,4.967213671
,,4.967213671
,,4.967213671
,,4.967213671
,,4.967213671
,,4.967213671
,,4.967213671
,,4.967213671
,,4.967213671
,,4.967213671
,,4.967213671
,,4.967213671
,,4.967213671
,,4.967213671
,,4.967212548
,,4.967212548
,,4.967212548
,,4.967212548
,,4.967212548
,,4.967212548
,,4.967212548
,,4.967212548
,,4.967212548
,,4.967212548
,,4.967212548
,,4.967212548
,,4.967212548
,,4.967212548
,,4.967212548
,,4.967212548
,,4.967212548
,,4.967212548
,,4.967212548
,,4.967212548
,,4.967212548
,,4.967212548
,,4.967212548
,,4.967212548
,,4.967212548
,,4.967212548
,,4.967212548
,,4.967212548
,,4.967212548
,,4.967212548
,,4.967212548
,,4.967212548
,,4.967208603
,,4.967208603
,,4.967208603
,,4.967208603
,,4.967208603
,,4.967208603
,,4.967208603
,,4.967208603
,,4.967208603
,,4.967208603
,,4.967208603
,,4.967208603
,,4.967208603
,,4.967208603
,,4.967208603
,,4.967208603
,,4.967208603
,,4.967208603
,,4.967208603
,,4.967208603
,,4.967208603
,,4.967208603
,,4.967208603
,,4.967208603
,,4.967208603
,,4.967208603
,,4.967208603
,,4.967208603
,,4.967208603
,,4.967208603
,,4.967208603
,,4.967208603
,,4.967208603
,,4.967208603
,,4.967208603
,,4.967208603
,,4.967208603
,,4.967208603
,,4.967208603
,,4.967208603
,,4.967208603
,,4.967201531
,,4.967201531
,,4.967201531
,,4.967201531
,,4.967201531
,,4.967201531
,,4.967201531
,,4.967201531
,,4.967201422
,,4.967201422
,,4.967201422
,,4.967201422
,,4.967201422
,,4.967201422
,,4.967201422
,,4.967201422
,,4.967201422
,,4.967201422
,,4.967201422
,,4.967201422
,,4.967201422
,,4.967201422
,,4.967201422
,,4.967201422
,,4.967201422
,,4.967201422
,,4.967201422
,,4.967201422
,,4.967201422
,,4.967201422
,,4.967201422
,,4.967201422
,,4.967201422
,,4.967201422
,,4.967201422
,,4.967201422
,,4.967201422
,,4.967201422
,,4.967201422
,,4.967201422
,,4.967201422
,,4.967201422
,,4.967201422
,,4.967201422
,,4.967201422
,,4.967201422
,,4.967201422
,,4.967201422
,,4.967201422
,,4.967199278
,,4.967199278
,,4.967199278
,,4.967199278
,,4.967198062
,,4.967198062
,,4.967198062
,,4.967198062
,,4.967198062
,,4.967198062
,,4.967198062
,,4.967198062
,,4.967198062
,,4.967198062
,,4.967198062
,,4.967198062
,,4.967198062
,,4.967198062
,,4.967196393
,,4.967196393
,,4.967196393
,,4.967196393
,,4.967193059
,,4.967193059
,,4.967193059
,,4.967193059
,,4.967193059
,,4.967193059
,,4.967193059
,,4.96719109
,,4.96719109
,,4.96719109
,,4.96719109
,,4.96719109
,,4.96719109
,,4.96719109
,,4.96719109
,,4.96719109
,,4.96719109
,,4.96719109
,,4.96719109
,,4.96719109
,,4.96719109
,,4.967190076
,,4.967190076
,,4.967190076
,,4.967188787
,,4.967188787
,,4.967188787
,,4.967186798
,,4.967186798
,,4.967186798
,,4.967186798
,,4.967186798
,,4.967185052
,,4.967185052
,,4.967185052
,,4.967185052
,,4.967185052
,,4.967185052
,,4.967185052
,,4.967185052
,,4.967185052
,,4.967185052
,,4.967185052
,,4.967185052
,,4.967185052
,,4.967185052
,,4.967185052
,,4.967185052
,,4.967185052
,,4.967185052
,,4.967185052
,,4.967185052
,,4.967185052
,,4.967185052
,,4.967185052
,,4.967182937
,,4.967182937
,,4.967182937
,,4.967182937
,,4.967182937
,,4.967182937
,,4.96718187
,,4.96718187
,,4.96718187
,,4.96718187
,,4.96718187
,,4.96718187
,,4.96718187
,,4.96718187
,,4.96718187
,,4.96718187
,,4.96718187
,,4.96718187
,,4.967181183
,,4.967181183
,,4.967181183
,,4.967181183
,,4.967181183
,,4.967181183
,,4.967181183
,,4.967181183
,,4.967181183
,,4.967181183
,,4.967181183
,,4.967181183
,,4.967181183
,,4.967181183
,,4.967181183
,,4.967181183
,,4.967181183
,,4.967181183
,,4.967181183
,,4.967181183
,,4.967181183
,,4.967181183
,,4.967181183
,,4.967181183
,,4.967181183
,,4.967181183
,,4.967181183
,,4.967181183
,,4.967181183
,,4.967181183
,,4.967181183
,,4.967181183
,,4.967181183
,,4.967181183
,,4.967181183
,,4.967181183
,,4.967181183
,,4.967181183
,,4.967181183
,,4.967181183
,,4.967181183
,,4.967181183
,,4.967181183
,,4.967181183
,,4.967181183
,,4.967181183
,,4.967181183
,,4.967181183
,,4.967181183
,,4.967181183
,,4.967181183
,,4.967181183
,,4.967181183
,,4.967181183
,,4.967181183
,,4.967181183
,,4.967181183
,,4.967181183
,,4.967181183
,,4.967181183
,,4.967181183
,,4.967181183
,,4.967181183
,,4.967181183
,,4.967181183
,,4.967181183
,,4.967181183
,,4.967181183
,,4.967181183
,,4.967181183
,,4.967181183
,,4.967181183
,,4.967181183
,,4.967181183
,,4.967181183
,,4.967181183
,,4.967181183
,,4.967181183
,,4.967181183
,,4.967181183
,,4.967181183
,,4.967181183
,,4.967181183
,,4.967180299
,,4.967180299
,,4.967180299
,,4.967180299
,,4.967180299
,,4.967180299
,,4.967180299
,,4.967178881
,,4.967178881
,,4.967178881
,,4.967178881
,,4.967178881
,,4.967178881
,,4.967177105
,,4.967177105
,,4.967177105
,,4.967177105
,,4.967177105
,,4.967177105
,,4.967177105
,,4.967177105
,,4.967177105
,,4.967177105
,,4.967177105
,,4.967177105
,,4.967177105
,,4.967177105
,,4.967177105
,,4.967177105
,,4.967177105
,,4.967177105
,,4.967177105
,,4.967177105
,,4.967177105
,,4.967177105
,,4.967175867
,,4.967175867
,,4.967173352
,,4.967173352
,,4.967173352
,,4.967173352
,,4.967173352
,,4.967173352
,,4.967173352
,,4.967171147
,,4.967171147
,,4.967171147
,,4.967171147
,,4.967171147
,,4.967170826
,,4.967168731
,,4.967168731
,,4.967168731
,,4.967168731
,,4.967168731
,,4.967168731
,,4.967168731
,,4.967168731
,,4.967168731
,,4.967168731
,,4.967168731
,,4.967168731
,,4.967168731
,,4.967168108
,,4.967168108
,,4.967168108
,,4.967168108
,,4.967168108
,,4.967168108
,,4.967168108
,,4.967168108
,,4.967168108
,,4.967168108
,,4.967168108
,,4.967168108
,,4.967168108
,,4.967168108
,,4.967168108
,,4.967168108
,,4.967168108
,,4.967168108
,,4.967168108
,,4.967167249
,,4.967167249
,,4.967167249
,,4.967167249
,,4.967167249
,,4.967167249
,,4.967167249
,,4.967166979
,,4.967165863
,,4.967165119
,,4.967165119
,,4.967165119
,,4.967165119
,,4.967165119
,,4.967165119
,,4.967165119
,,4.967165119
,,4.967164975
,,4.967164975
,,4.967164975
,,4.967164975
,,4.967164975
,,4.967164975
,,4.967164975
,,4.967164975
,,4.967164975
,,4.967164975
,,4.967164975
,,4.967164975
,,4.967164975
,,4.967164975
,,4.967164975
,,4.967164975
,,4.967164975
,,4.967164975
,,4.967164975
,,4.967164975
,,4.967164975
,,4.967164975
,,4.967164975
,,4.967164975
,,4.967164975
,,4.967164975
,,4.967164975
,,4.967164975
,,4.967164975
,,4.967164975
,,4.967164975
,,4.967164975
,,4.967164975
,,4.967164975
,,4.967164975
,,4.967164975
,,4.967164975
,,4.967164975
,,4.967164975
,,4.967164975
,,4.967164975
,,4.967164975
,,4.967164975
,,4.967164975
,,4.967164975
,,4.967164975
,,4.967164975
,,4.967164975
,,4.967164975
,,4.967164975
,,4.967164975
,,4.967164975
,,4.967164975
,,4.967164975
,,4.967164975
,,4.967164975
,,4.967164975
,,4.967164975
,,4.967164975
,,4.967164975
,,4.967164975
,,4.967164975
,,4.967164975
,,4.967164975
,,4.967164975
,,4.967164975
,,4.967164975
,,4.967164975
,,4.967164975
,,4.967164975
,,4.967164975
,,4.967164975
,,4.967164975
,,4.967164975
,,4.967164975
,,4.967164975
,,4.967164975
,,4.967164975
,,4.967164975
,,4.967164975
,,4.967164975
,,4.967164975
,,4.967164975
,,4.967164975
,,4.967164975
,,4.967164975
,,4.967164975
,,4.967164975
,,4.967164975
,,4.967164975
,,4.967164975
,,4.967164975
,,4.967164975
,,4.967164975
,,4.967164975
,,4.967164975
,,4.967164975
,,4.967164975
,,4.967164975
,,4.967164975
,,4.967163143
,,4.967163143
,,4.967163143
,,4.967163143
,,4.967163143
,,4.967163143
,,4.967163143
,,4.967163143
,,4.967163143
,,4.967163143
,,4.967163143
,,4.967163143
,,4.967163143
,,4.967163143
,,4.967163143
,,4.967163143
,,4.967163143
,,4.967162739
,,4.967162739
,,4.967162739
,,4.967162739
,,4.967162739
,,4.967162337
,,4.967162337
,,4.967162337
,,4.967162337
,,4.967162337
,,4.967162337
,,4.967162337
,,4.967162337
,,4.967162337
,,4.967162337
,,4.967162337
,,4.967162337
,,4.967162337
,,4.967162337
,,4.967162337
,,4.967162337
,,4.967162337
,,4.967162337
,,4.967162337
,,4.967162337
,,4.967162337
,,4.967162337
,,4.967162337
,,4.967162337
,,4.967162337
,,4.967162337
,,4.967162337
,,4.967162337
,,4.967162337
,,4.967162337
,,4.967162337
,,4.967162337
,,4.967162337
,,4.967162337
,,4.967162337
,,4.967162337
,,4.967162337
,,4.967162337
,,4.967162337
,,4.967159665
,,4.967159665
,,4.967159665
,,4.967159665
,,4.967159665
,,4.967159665
,,4.967159665
,,4.967159665
,,4.967159665
,,4.967159665
,,4.967159665
,,4.967159665
,,4.967159665
,,4.967159665
,,4.967159665
,,4.967159665
,,4.967159665
,,4.967159665
,,4.967159665
,,4.967159665
,,4.967159665
,,4.967159665
,,4.967159665
,,4.967159665
,,4.967159665
,,4.967159665
,,4.967159665
,,4.967159665
,,4.967159665
,,4.967159665
,,4.967159665
,,4.967159665
,,4.967159665
,,4.967158198
,,4.967158198
,,4.967158198
,,4.967157961
,,4.967157961
,,4.967154695
,,4.967154695
,,4.967154695
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967152327
,,4.967151989
,,4.967151989
,,4.967151989
,,4.967151989
,,4.967151989
,,4.967151989
,,4.967151989
,,4.967151989
,,4.967151989
,,4.967151989
,,4.967149181
,,4.967149181
,,4.967148283
,,4.967148283
,,4.967139559
,,4.967139501
,,4.967139501
,,4.967139501
,,4.967139501
,,4.967139501
,,4.967139501
,,4.967139501
,,4.967139501
,,4.967139501
,,4.967139501
,,4.967139411
,,4.967139411
,,4.967136951
,,4.967136951
,,4.967136951
,,4.967136951
,,4.967136951
,,4.967136951
,,4.967136951
,,4.967136951
,,4.967136951
,,4.967136951
,,4.967136951
,,4.967136951
,,4.967136951
,,4.967136951
,,4.967136951
,,4.967136951
,,4.967136951
,,4.967136951
,,4.967136951
,,4.967136951
,,4.967136951
,,4.967136951
,,4.967135213
,,4.967135213
,,4.967135213
,,4.967135213
,,4.967134802
,,4.967133881
,,4.967133503
,,4.967133503
,,4.967131838
,,4.967131838
,,4.967131838
,,4.967131838
,,4.967131838
,,4.967131838
,,4.967131838
,,4.967126091
,,4.967126091
,,4.967126091
,,4.967126091
,,4.967126091
,,4.967126091
,,4.967126091
,,4.967126091
,,4.967126091
,,4.967126091
,,4.967126091
,,4.967126091
,,4.967126091
,,4.967126091
,,4.967126091
,,4.967126091
,,4.967126091
,,4.967126091
,,4.967126091
,,4.967126091
,,4.967126091
,,4.967126091
,,4.967126091
,,4.967126091
,,4.967126091
,,4.967126091
,,4.967126091
,,4.967124075
,,4.967124075
,,4.967124075
,,4.967123415
,,4.967123415
,,4.967123415
,,4.967123415
,,4.967123415
,,4.967123415
,,4.967121797
,,4.967119415
,,4.967119415
,,4.967119415
,,4.967119415
,,4.967119415
,,4.967119415
,,4.967119415
,,4.967119415
,,4.967119415
,,4.967119415
,,4.967119415
,,4.967117625
,,4.967117477
,,4.967117477
,,4.967117477
,,4.967112793
,,4.967112793
,,4.967112793
,,4.967112793
,,4.967112793
,,4.967112793
,,4.967112793
,,4.967112793
,,4.967112793
,,4.967112793
,,4.967112793
,,4.967112793
,,4.967112793
,,4.967112793
,,4.967112793
,,4.967112793
,,4.967112793
,,4.967112793
,,4.967112793
,,4.967112793
,,4.967112793
,,4.967112793
,,4.967112793
,,4.967112793
,,4.967112793
,,4.967108459
,,4.967108459
,,4.967108459
,,4.967108459
,,4.967108459
,,4.967108459
,,4.967108459
,,4.967108459
,,4.967108459
,,4.967108459
,,4.967108459
,,4.967108459
,,4.967108459
,,4.967108459
,,4.967108459
,,4.967108459
,,4.967108459
,,4.967108459
,,4.967108459
,,4.967108459
,,4.967108459
,,4.967108459
,,4.967108459
,,4.967108459
,,4.967108076
,,4.967108076
,,4.967108076
,,4.967108076
,,4.967108076
,,4.967108076
,,4.967108076
,,4.967108076
,,4.967108076
,,4.967108076
,,4.967108076
,,4.967108076
,,4.967108076
,,4.967108076
,,4.967108076
,,4.967108076
,,4.967108076
,,4.967108076
,,4.967108076
,,4.967108076
,,4.967108076
,,4.967108076
,,4.967108076
,,4.967108076
,,4.967108076
,,4.967108076
,,4.967108076
,,4.967108076
,,4.967108076
,,4.967108076
,,4.967107982
,,4.967107982
,,4.967107982
,,4.967107982
,,4.967107982
,,4.967107982
,,4.967107982
,,4.967107982
,,4.967107982
,,4.967107982
,,4.967107982
,,4.967107982
,,4.967107982
,,4.967107018
,,4.967107018
,,4.967107018
,,4.967107018
,,4.967107018
,,4.967107018
,,4.967107018
,,4.967107018
,,4.967107018
,,4.967107018
,,4.967107018
,,4.967107018
,,4.967107018
,,4.967107018
,,4.967107018
,,4.967107018
,,4.967107018
,,4.967107018
,,4.967107018
,,4.967107018
,,4.967107018
,,4.967107018
,,4.967107018
,,4.967107018
,,4.967107018
,,4.967107018
,,4.967107018
,,4.967107018
,,4.967107018
,,4.967107018
,,4.967107018
,,4.967107018
,,4.967107018
,,4.967107018
,,4.967107018
,,4.967107018
,,4.967107018
,,4.967107018
,,4.967107018
,,4.967107018
,,4.967107018
,,4.967107018
,,4.967107018
,,4.967107018
,,4.967107018
,,4.967107018
,,4.967107018
,,4.967107018
,,4.967107018
,,4.967107018
,,4.967107018
,,4.967107013
,,4.967107013
,,4.967107013
,,4.967107013
,,4.967107013
,,4.96710676
,,4.967102559
,,4.967102559
,,4.967102559
,,4.967102559
,,4.967102559
,,4.967102559
,,4.967102559
,,4.967102559
,,4.967102559
,,4.967102559
,,4.967102559
,,4.967102559
,,4.967102559
,,4.967102559
,,4.967102559
,,4.967102559
,,4.967102559
,,4.967102559
,,4.967102559
,,4.967102559
,,4.967102559
,,4.967102559
,,4.967102559
,,4.967102559
,,4.967102559
,,4.967102559
,,4.967102559
,,4.967102559
,,4.967102559
,,4.967102559
,,4.967102559
,,4.967102559
,,4.967102559
,,4.967102559
,,4.967102559
,,4.967102559
,,4.967102559
,,4.967102559
,,4.967102559
,,4.967102559
,,4.967102559
,,4.967102559
,,4.967102559
,,4.967102559
,,4.967102559
,,4.967102559
,,4.967102559
,,4.967102559
,,4.967102559
,,4.967102559
,,4.967102559
,,4.967102559
,,4.967102559
,,4.967102559
,,4.967102559
,,4.967102559
,,4.967102559
,,4.967102559
,,4.967102559
,,4.967102559
,,4.967102559
,,4.967102559
,,4.967102559
,,4.967102559
,,4.967101916
,,4.967101916
,,4.967101916
,,4.967101916
,,4.967101916
,,4.967101916
,,4.967101916
,,4.967101916
,,4.967101916
,,4.967101881
,,4.967101881
,,4.967101881
,,4.967101881
,,4.967101881
,,4.967101881
,,4.967101881
,,4.967101881
,,4.967101881
,,4.967101706
,,4.967101706
,,4.967101706
,,4.967101706
,,4.967101706
,,4.967101706
,,4.967101706
,,4.967101706
,,4.967101706
,,4.967101706
,,4.967101706
,,4.967101706
,,4.967101706
,,4.967101706
,,4.967101706
,,4.967100295
,,4.967096864
,,4.967096864
,,4.967092645
,,4.967092645
,,4.967092645
,,4.967092645
,,4.967092645
,,4.967092645
,,4.967092645
,,4.967092645
,,4.967092645
,,4.967092645
,,4.967092645
,,4.967092645
,,4.967092645
,,4.967092645
,,4.967092645
,,4.967092645
,,4.967092645
,,4.967089087
,,4.967089087
,,4.967089087
,,4.967083982
,,4.967083982
,,4.967083982
,,4.967083982
,,4.967083982
,,4.967083982
,,4.967083982
,,4.967083982
,,4.967083982
,,4.967083982
,,4.967083982
,,4.967083982
,,4.967083331
,,4.967083331
,,4.967083331
,,4.967083331
,,4.967083331
,,4.967083331
,,4.967083331
,,4.967083331
,,4.967083331
,,4.967083331
,,4.967083331
,,4.967083331
,,4.967083331
,,4.967083331
,,4.967083331
,,4.967083331
,,4.967083331
,,4.967083331
,,4.967083331
,,4.967083331
,,4.967083331
,,4.967083331
,,4.967083331
,,4.967083331
,,4.967083331
,,4.967083331
,,4.967083331
,,4.967083331
,,4.967083331
,,4.967083331
,,4.967083331
,,4.967083331
,,4.967083331
,,4.967083331
,,4.967083331
,,4.967083331
,,4.967083331
,,4.967083331
,,4.967083331
,,4.967083331
,,4.967083331
,,4.967083331
,,4.967083331
,,4.967083331
,,4.967083331
,,4.967083331
,,4.967083331
,,4.967083331
,,4.967083331
,,4.967083331
,,4.967083331
,,4.967083331
,,4.967083331
,,4.967083331
,,4.967083331
,,4.967083331
,,4.967083331
,,4.967083331
,,4.967083331
,,4.967083331
,,4.967083331
,,4.967083331
,,4.967083331
,,4.967083331
,,4.967083331
,,4.967083331
,,4.967083331
,,4.967083331
,,4.967083331
,,4.967083331
,,4.967083331
,,4.967083331
,,4.967083331
,,4.967083331
,,4.967080131
,,4.967080131
,,4.967080131
,,4.967080131
,,4.967080131
,,4.967077811
,,4.967077811
,,4.967077811
,,4.967077811
,,4.967077811
,,4.967077811
,,4.967077811
,,4.967077811
,,4.967077811
,,4.967077811
,,4.967077811
,,4.967077811
,,4.967077811
,,4.967077811
,,4.967077811
,,4.967076199
,,4.967075568
,,4.967075568
,,4.967071981
,,4.967071981
,,4.967071981
,,4.967071981
,,4.96707069
,,4.96707069
,,4.96707069
,,4.96707069
,,4.967070577
,,4.967070577
,,4.967070577
,,4.967070577
,,4.967070577
,,4.967070577
,,4.967070577
,,4.967070577
,,4.967070577
,,4.967070577
,,4.967070577
,,4.967070577
,,4.967070577
,,4.967070577
,,4.967070577
,,4.967070577
,,4.967070577
,,4.967070577
,,4.967070577
,,4.967070577
,,4.967070577
,,4.967070577
,,4.967070577
,,4.967070577
,,4.967070577
,,4.967070577
,,4.967070577
,,4.967070577
,,4.967070577
,,4.967070577
,,4.967070577
,,4.967070577
,,4.967070577
,,4.967066598
,,4.967066598
,,4.967066598
,,4.967066598
,,4.967066598
,,4.967066598
,,4.967066598
,,4.967066598
,,4.967066598
,,4.967066598
,,4.967066598
,,4.967066598
,,4.967065279
,,4.967065279
,,4.967065279
,,4.967065279
,,4.967065279
,,4.967065279
,,4.967065279
,,4.967065279
,,4.967065279
,,4.967065279
,,4.967065279
,,4.967065279
,,4.967065279
,,4.967065279
,,4.967065279
,,4.967065279
,,4.967065279
,,4.967065279
,,4.967063714
,,4.967063714
,,4.967062368
,,4.967062368
,,4.967062368
,,4.967062368
,,4.967062368
,,4.967062368
,,4.967062368
,,4.967062368
,,4.967062368
,,4.967062368
,,4.967062368
,,4.967062368
,,4.967062368
,,4.967062368
,,4.967062368
,,4.967062368
,,4.967062368
,,4.967061481
,,4.967061481
,,4.967060093
,,4.967060093
,,4.967060093
,,4.967060093
,,4.967060093
,,4.967060093
,,4.967060093
,,4.967058706
,,4.967058706
,,4.967058706
,,4.967058706
,,4.967054256
,,4.967054256
,,4.967054256
,,4.967054256
,,4.967054256
,,4.967054256
,,4.967054256
,,4.967054256
,,4.967054256
,,4.967054256
,,4.967054256
,,4.967054256
,,4.967054256
,,4.967054256
,,4.967054256
,,4.967054256
,,4.967054256
,,4.967054256
,,4.967054256
,,4.967054256
,,4.967054256
,,4.967054256
,,4.967054256
,,4.967054256
,,4.967054256
,,4.967054256
,,4.967054256
,,4.967054256
,,4.967054256
,,4.967054256
,,4.967054256
,,4.967054256
,,4.967054256
,,4.967054256
,,4.967054256
,,4.967054256
,,4.967054256
,,4.967054256
,,4.967054256
,,4.967054256
,,4.967054256
,,4.967054256
,,4.967054256
,,4.967054256
,,4.967054256
,,4.967054256
,,4.967054256
,,4.967054256
,,4.967053776
,,4.967053776
,,4.967053776
,,4.967053776
,,4.967053776
,,4.967053776
,,4.967051683
,,4.967051683
,,4.967051683
,,4.967051683
,,4.967051683
,,4.967051683
,,4.967051683
,,4.967051683
,,4.96705126
,,4.96705126
,,4.967050072
,,4.967044572
,,4.967042176
,,4.967042176
,,4.967042176
,,4.967042176
,,4.967042176
,,4.967042176
,,4.967042176
,,4.967042176
,,4.967042176
,,4.967042176
,,4.967042176
,,4.967041577
,,4.967041577
,,4.967041577
,,4.967041577
,,4.967041577
,,4.967041577
,,4.967041577
,,4.967041577
,,4.967041577
,,4.967041577
,,4.967041577
,,4.967041577
,,4.967041577
,,4.967041577
,,4.967041577
,,4.967041577
,,4.967041577
,,4.967041577
,,4.967041577
,,4.967041577
,,4.967041577
,,4.967041577
,,4.967041577
,,4.967041577
,,4.967041577
,,4.967041577
,,4.967041577
,,4.967041577
,,4.967041577
,,4.967041577
,,4.967041577
,,4.967041577
,,4.967040434
,,4.967040434
,,4.967040434
,,4.967040434
,,4.967040434
,,4.967040434
,,4.967040268
,,4.967040268
,,4.967040268
,,4.967040268
,,4.967040268
,,4.967040268
,,4.967040078
,,4.967040078
,,4.967040078
,,4.967040078
,,4.967038402
,,4.967038402
,,4.967038402
,,4.967038402
,,4.967038402
,,4.967035578
,,4.967035578
,,4.967031308
,,4.967031308
,,4.967031308
,,4.967031308
,,4.967031308
,,4.967031308
,,4.967031308
,,4.967031308
,,4.967030965
,,4.967029803
,,4.967029803
,,4.967029803
,,4.967029803
,,4.967029803
,,4.967029803
,,4.967029803
,,4.967029803
,,4.967029803
,,4.967029803
,,4.967029803
,,4.967029803
,,4.967029803
,,4.967029803
,,4.967027786
,,4.967027786
,,4.967027786
,,4.967025997
,,4.967025997
,,4.967025997
,,4.967025325
,,4.967025325
,,4.967025325
,,4.967025325
,,4.967025325
,,4.967025325
,,4.967025325
,,4.967025325
,,4.967025325
,,4.967025325
,,4.967025325
,,4.967025325
,,4.967025325
,,4.967025325
,,4.967025325
,,4.967025325
,,4.967025325
,,4.967025325
,,4.967025325
,,4.967025325
,,4.967025325
,,4.967025325
,,4.967025325
,,4.967025325
,,4.967025325
,,4.967025325
,,4.967025325
,,4.967025325
,,4.967025325
,,4.967025325
,,4.967025325
,,4.967025325
,,4.967025325
,,4.967024019
,,4.967024019
,,4.967024019
,,4.967024019
,,4.967024019
,,4.967024019
,,4.967024019
,,4.967023712
,,4.967023712
,,4.967023712
,,4.967023712
,,4.967023712
,,4.967021172
,,4.967021172
,,4.967021172
,,4.967021172
,,4.967021172
,,4.967021172
,,4.967021172
,,4.967021172
,,4.967021172
,,4.967021172
,,4.967021172
,,4.967021172
,,4.967017709
,,4.967017709
,,4.967017709
,,4.967017709
,,4.967017709
,,4.967017709
,,4.967017709
,,4.967017709
,,4.967017709
,,4.967017366
,,4.96701634
,,4.96701634
,,4.96701634
,,4.96701634
,,4.96701634
,,4.96701634
,,4.96701634
,,4.96701634
,,4.96701634
,,4.96701634
,,4.96701634
,,4.967013273
,,4.967013273
,,4.967013273
,,4.967013273
,,4.967013273
,,4.967013273
,,4.967013273
,,4.967013273
,,4.967013273
,,4.967013273
,,4.967013273
,,4.967013273
,,4.967013273
,,4.967013273
,,4.967013273
,,4.967013273
,,4.967013273
,,4.967013273
,,4.967013273
,,4.967013273
,,4.967013273
,,4.967013273
,,4.967013273
,,4.967013273
,,4.967013273
,,4.967013273
,,4.967013273
,,4.967013273
,,4.967013273
,,4.967013273
,,4.967013273
,,4.967013273
,,4.967013273
,,4.967013273
,,4.967013273
,,4.967013273
,,4.967013273
,,4.967013273
,,4.967013273
,,4.967013273
,,4.967013273
,,4.967011006
,,4.967011006
,,4.967011006
,,4.967011006
,,4.967011006
,,4.967011006
,,4.967011006
,,4.967011006
,,4.967011006
,,4.967010828
,,4.967010828
,,4.967008914
,,4.967008914
,,4.967008914
,,4.967008914
,,4.967008914
,,4.967008914
,,4.967008914
,,4.967008914
,,4.967008914
,,4.967008914
,,4.967008914
,,4.967008914
,,4.967008914
,,4.967008914
,,4.967008914
,,4.967008914
,,4.967008914
,,4.967008914
,,4.967008914
,,4.967008914
,,4.967008914
,,4.967008914
,,4.967008914
,,4.967008914
,,4.967008914
,,4.967008914
,,4.967008914
,,4.967008914
,,4.967008914
,,4.967008415
,,4.967008415
