%  columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst fitness function value, further objective values of best" (startseed=207905, 2018/01/17 21:12:10.06)
29,320,9.598193e-02,1.347050e+00,4.972196372373716100e+00,4.981131776006392000e+00,5.060088466207278500e+00,5.097350412924493300e+00
30,331,9.716585e-02,1.404898e+00,4.959668226376972900e+00,4.959668226376972900e+00,5.009524902115053600e+00,5.081342412689190600e+00
31,342,1.036776e-01,1.442353e+00,4.959668226376972900e+00,5.014749653791098700e+00,5.111482162409188800e+00,5.274617245720187400e+00
32,353,1.038979e-01,1.469074e+00,4.959668226376972900e+00,4.983248377503095100e+00,5.039923362333205100e+00,5.105704907949085900e+00
33,364,1.007593e-01,1.484990e+00,4.959668226376972900e+00,4.993774092385296900e+00,5.031962326490679000e+00,5.123863864918372500e+00
34,375,9.731428e-02,1.484763e+00,4.959668226376972900e+00,5.005098175890498000e+00,5.053120783787111500e+00,5.319143033664281500e+00
35,386,9.635332e-02,1.491337e+00,4.959668226376972900e+00,4.990450216232898300e+00,5.025217535854213000e+00,5.124589176950297400e+00
36,397,9.120909e-02,1.476888e+00,4.959668226376972900e+00,4.993963407106909000e+00,5.057666559184387900e+00,5.138563824328374000e+00
37,408,8.778678e-02,1.475314e+00,4.959668226376972900e+00,4.989800842319597000e+00,5.030619851113663700e+00,5.218669811110829400e+00
38,419,8.357330e-02,1.474104e+00,4.959668226376972900e+00,4.996056059232829600e+00,5.020347527534140000e+00,5.096149274857305400e+00
39,430,8.440915e-02,1.494225e+00,4.959668226376972900e+00,4.978602029855229800e+00,5.023453283324098400e+00,5.105693238545598900e+00
40,441,8.776216e-02,1.567245e+00,4.959668226376972900e+00,4.982898637654217000e+00,5.030710288444561600e+00,5.123984219193468800e+00
41,452,8.468595e-02,1.591340e+00,4.959668226376972900e+00,4.967970822672303800e+00,5.081673343837024100e+00,5.297294468185191900e+00
42,463,7.641675e-02,1.601481e+00,4.959668226376972900e+00,4.994784719393365400e+00,5.049568566283459100e+00,5.223729092505330100e+00
43,474,7.391531e-02,1.617890e+00,4.959668226376972900e+00,5.001147618116711200e+00,5.027610855592714100e+00,5.053978314208894300e+00
44,485,7.032280e-02,1.615211e+00,4.959668226376972900e+00,4.985792772651885600e+00,5.030058189607780500e+00,5.105054102278439000e+00
45,496,6.483349e-02,1.622345e+00,4.959668226376972900e+00,5.005428869078996500e+00,5.028870893101921700e+00,5.103619231095351900e+00
46,507,6.033687e-02,1.633003e+00,4.959668226376972900e+00,4.990325934349047400e+00,5.023017434508163100e+00,5.061657550268206400e+00
47,518,5.474177e-02,1.654106e+00,4.959668226376972900e+00,4.993684170562275400e+00,5.027367723608503700e+00,5.054873186645531600e+00
48,529,5.490572e-02,1.673867e+00,4.959668226376972900e+00,4.970102699170518600e+00,5.019884364989884800e+00,5.037984940244554900e+00
49,540,5.250759e-02,1.707146e+00,4.959668226376972900e+00,4.982501804485492500e+00,5.015641242429799400e+00,5.056170014360647600e+00
50,551,5.217202e-02,1.692051e+00,4.959668226376972900e+00,4.990180651039626300e+00,5.015890601099621400e+00,5.173093088695328100e+00
51,562,4.982009e-02,1.701029e+00,4.959668226376972900e+00,4.972379132474092200e+00,5.015300947750904300e+00,5.050992728262476000e+00
52,573,4.886041e-02,1.745654e+00,4.959668226376972900e+00,4.971529942658442300e+00,4.994066430370037500e+00,5.066612620256477400e+00
53,584,4.743967e-02,1.747933e+00,4.959668226376972900e+00,4.966622072127360200e+00,4.979133116104340400e+00,5.098882809468178400e+00
54,595,4.642426e-02,1.771670e+00,4.959668226376972900e+00,4.965221938857882700e+00,4.992239410827988200e+00,5.094039827624643000e+00
55,606,4.467497e-02,1.770008e+00,4.959668226376972900e+00,4.966061809165186200e+00,4.985789180149562400e+00,5.000967644779221300e+00
56,617,4.281754e-02,1.783742e+00,4.959668226376972900e+00,4.960955884370413600e+00,4.980839466362276400e+00,5.020230025159925400e+00
57,628,4.195548e-02,1.790428e+00,4.959668226376972900e+00,4.961288045670932500e+00,4.974941493720538500e+00,5.039396308326129100e+00
58,639,4.131315e-02,1.791086e+00,4.959668226376972900e+00,4.964838781204783800e+00,4.972214762741022500e+00,5.000702873584868000e+00
59,650,3.765908e-02,1.783496e+00,4.954257612111638000e+00,4.954257612111638000e+00,4.966712688399320000e+00,5.026168889477781400e+00
60,661,3.696697e-02,1.796948e+00,4.954257612111638000e+00,4.960775395312026600e+00,4.971819859454009300e+00,5.012827252946277800e+00
61,672,3.445562e-02,1.796888e+00,4.954257612111638000e+00,4.961349778720149000e+00,4.975944501377656000e+00,5.058322702298291100e+00
62,683,3.238721e-02,1.797521e+00,4.954257612111638000e+00,4.958393348581092900e+00,4.964015797581748900e+00,5.093794151463799700e+00
63,694,3.303365e-02,1.815096e+00,4.954257612111638000e+00,4.961363842025445300e+00,4.982943863450899800e+00,5.101615501882690800e+00
64,705,3.421836e-02,1.825161e+00,4.954257612111638000e+00,4.958094643925913500e+00,4.962572312907858500e+00,5.020970154835328700e+00
65,716,3.617679e-02,1.884429e+00,4.949922355847022000e+00,4.949922355847022000e+00,4.964613121353371700e+00,5.032282057692817100e+00
66,727,3.613889e-02,1.892276e+00,4.949922355847022000e+00,4.951409530169936300e+00,4.979101129078865800e+00,5.036800195959418000e+00
67,738,3.660414e-02,1.902489e+00,4.949922355847022000e+00,4.954995640310786900e+00,4.977309892192064200e+00,5.049743175558608000e+00
68,749,3.385779e-02,1.908006e+00,4.947911062826894300e+00,4.947911062826894300e+00,4.980166488404255400e+00,5.043926004532074200e+00
69,760,3.297273e-02,1.934447e+00,4.947676606699392500e+00,4.947676606699392500e+00,4.976395555139176500e+00,5.032356523138446400e+00
70,771,3.314946e-02,1.931579e+00,4.947676606699392500e+00,4.954910832642680100e+00,4.984529094756879000e+00,5.025007208443751600e+00
71,782,3.495668e-02,1.958562e+00,4.942392520055599400e+00,4.942392520055599400e+00,4.971046934007779000e+00,5.002009379404419100e+00
72,793,3.718460e-02,2.013213e+00,4.942392520055599400e+00,4.951355162693347200e+00,4.966628196880491500e+00,4.993371012039073500e+00
73,804,3.922839e-02,2.056740e+00,4.942392520055599400e+00,4.944984858204360700e+00,4.960196048272471200e+00,5.020334668331091000e+00
74,815,4.093970e-02,2.102379e+00,4.940380803556571700e+00,4.940380803556571700e+00,4.962009433421227900e+00,5.001212509119367800e+00
75,826,4.059271e-02,2.123119e+00,4.939636881011452400e+00,4.939636881011452400e+00,4.958377664206809100e+00,4.982948709938926700e+00
76,837,3.997883e-02,2.128857e+00,4.939636881011452400e+00,4.953041564199802200e+00,4.965283815310530500e+00,4.993607509146061200e+00
77,848,3.997308e-02,2.171638e+00,4.939636881011452400e+00,4.946677277742401700e+00,4.956997838568182300e+00,5.010604177282685300e+00
78,859,3.929986e-02,2.147970e+00,4.939636881011452400e+00,4.957134486615629500e+00,4.973599454758484300e+00,5.021508240810802300e+00
79,870,3.616372e-02,2.147892e+00,4.939636881011452400e+00,4.944993717107389700e+00,4.976030860834422100e+00,5.005323348621295100e+00
80,881,3.429326e-02,2.152522e+00,4.935031655752548700e+00,4.935031655752548700e+00,4.964712698083780600e+00,4.984002461646058500e+00
81,892,3.582309e-02,2.148398e+00,4.935031655752548700e+00,4.935132606277313100e+00,4.953421678572858000e+00,5.010289403809010400e+00
82,903,3.603801e-02,2.167370e+00,4.935031655752548700e+00,4.941296888855485600e+00,4.972610276507296600e+00,5.038057895692772600e+00
83,914,3.634384e-02,2.181526e+00,4.935031655752548700e+00,4.955995591682234500e+00,4.971370631368225500e+00,4.988569912563745500e+00
84,925,3.544429e-02,2.191279e+00,4.935031655752548700e+00,4.942862120094355700e+00,4.972809595081088200e+00,5.035483008897735100e+00
85,936,3.445351e-02,2.209971e+00,4.935031655752548700e+00,4.943564276312101500e+00,4.959758718166272100e+00,4.980858890248402600e+00
86,947,3.287114e-02,2.244883e+00,4.930777958845006900e+00,4.930777958845006900e+00,4.956335838485082400e+00,5.011686355978378400e+00
87,958,3.348774e-02,2.248190e+00,4.930777958845006900e+00,4.944486921864971400e+00,4.955481162253824400e+00,4.997395146080085800e+00
88,969,3.211149e-02,2.255413e+00,4.930777958845006900e+00,4.942525818855711100e+00,4.947893452872255800e+00,4.979479891559704700e+00
89,980,3.029808e-02,2.276708e+00,4.930777958845006900e+00,4.935774413269506100e+00,4.957263531756968400e+00,4.994860699328795000e+00
90,991,2.800575e-02,2.276910e+00,4.930777958845006900e+00,4.939204419800284500e+00,4.949945885004221500e+00,4.985842122732108800e+00
91,1002,2.663020e-02,2.289005e+00,4.930777958845006900e+00,4.938241979481425400e+00,4.958165140876195300e+00,4.984526034062043600e+00
92,1013,2.478580e-02,2.308641e+00,4.930777958845006900e+00,4.938490725618582800e+00,4.959648893602155400e+00,4.987919755266785800e+00
93,1024,2.500603e-02,2.347541e+00,4.930777958845006900e+00,4.936031525281718400e+00,4.945442337511201100e+00,4.967418661565318400e+00
94,1035,2.420945e-02,2.372396e+00,4.930777958845006900e+00,4.935015943099299900e+00,4.943674639137097600e+00,4.963688923995449400e+00
95,1046,2.283549e-02,2.389146e+00,4.930777958845006900e+00,4.933427501015040100e+00,4.939155067626490600e+00,4.948795776641273600e+00
96,1057,2.139565e-02,2.393454e+00,4.930777958845006900e+00,4.934002028022052700e+00,4.940490047975675500e+00,4.964399836282321000e+00
97,1068,2.065309e-02,2.418388e+00,4.930777958845006900e+00,4.932199118600448400e+00,4.937016596537564100e+00,4.978514701323076600e+00
98,1079,1.909365e-02,2.426269e+00,4.930777958845006900e+00,4.933141190150070800e+00,4.941836460123856700e+00,4.963342625806817000e+00
99,1090,1.766827e-02,2.430740e+00,4.930289175116693700e+00,4.930289175116693700e+00,4.939615583825054800e+00,4.961167869024397900e+00
100,1101,1.727759e-02,2.455670e+00,4.929261170872195000e+00,4.929261170872195000e+00,4.935651166561598300e+00,4.947213361851902700e+00
101,1112,1.641190e-02,2.447819e+00,4.929261170872195000e+00,4.932634279805275100e+00,4.938820489802074200e+00,4.948954069504629200e+00
102,1123,1.651798e-02,2.436499e+00,4.929261170872195000e+00,4.930321661469788500e+00,4.936049404925221000e+00,4.956231327504456300e+00
103,1134,1.670553e-02,2.446685e+00,4.929261170872195000e+00,4.931792302606639900e+00,4.939663701273592400e+00,4.966959459268388800e+00
104,1145,1.704560e-02,2.471492e+00,4.929261170872195000e+00,4.931332724142866800e+00,4.935230577004799300e+00,4.946132741930543200e+00
105,1156,1.680895e-02,2.458960e+00,4.929261170872195000e+00,4.930956870310836000e+00,4.936022654049881300e+00,4.951830823932513500e+00
106,1167,1.555808e-02,2.455811e+00,4.929261170872195000e+00,4.931082525879245000e+00,4.934656303758966800e+00,4.957878792739648200e+00
107,1178,1.424211e-02,2.456586e+00,4.929261170872195000e+00,4.930939272118899400e+00,4.936293756778737500e+00,4.964790216824128200e+00
108,1189,1.417409e-02,2.471916e+00,4.929261170872195000e+00,4.931240804973215900e+00,4.937253227252879700e+00,4.953518401496522100e+00
109,1200,1.323390e-02,2.485706e+00,4.929261170872195000e+00,4.930516933376870800e+00,4.934641264942139400e+00,4.968785071863962300e+00
110,1211,1.250933e-02,2.477514e+00,4.929261170872195000e+00,4.929971700599827100e+00,4.932757221221654800e+00,4.939003397344072800e+00
111,1222,1.235818e-02,2.490286e+00,4.929261170872195000e+00,4.930648506817846100e+00,4.932923662272523700e+00,4.963258907409398900e+00
112,1233,1.254920e-02,2.477541e+00,4.928956931080334100e+00,4.928956931080334100e+00,4.932060907329720600e+00,4.969327969562149500e+00
113,1244,1.191566e-02,2.483077e+00,4.928956931080334100e+00,4.929390956206549200e+00,4.931915793725977400e+00,4.957388444636931600e+00
114,1255,1.093889e-02,2.528056e+00,4.928956931080334100e+00,4.928981187342515100e+00,4.933228401384811300e+00,4.943296714010261700e+00
115,1266,9.911145e-03,2.523897e+00,4.928956931080334100e+00,4.928982645395561400e+00,4.932901433771015800e+00,4.940199864812740300e+00
116,1277,9.259624e-03,2.517434e+00,4.928434114739931500e+00,4.928434114739931500e+00,4.932408062552330100e+00,4.943110294032224200e+00
117,1288,8.925106e-03,2.525841e+00,4.928434114739931500e+00,4.929567593962805600e+00,4.931212368671154400e+00,4.940153668007671900e+00
118,1299,8.686958e-03,2.509703e+00,4.928434114739931500e+00,4.928838493032758400e+00,4.930988511716354800e+00,4.937700523051896400e+00
119,1310,8.161534e-03,2.525781e+00,4.928398436024172800e+00,4.928398436024172800e+00,4.931772042843980400e+00,4.938278007714961500e+00
120,1321,7.817555e-03,2.517327e+00,4.928102993027008200e+00,4.928102993027008200e+00,4.931696493155803800e+00,4.945945869279293900e+00
121,1332,7.456428e-03,2.534470e+00,4.928102993027008200e+00,4.928237970006995800e+00,4.929716860085706600e+00,4.938770382015399600e+00
122,1343,7.417671e-03,2.568175e+00,4.928102993027008200e+00,4.929135680451607500e+00,4.931331037203468000e+00,4.945922341929098700e+00
123,1354,7.235435e-03,2.660117e+00,4.928102993027008200e+00,4.928837897414772400e+00,4.930259507793357100e+00,4.945867234913898800e+00
124,1365,6.690410e-03,2.678803e+00,4.928088697081014000e+00,4.928088697081014000e+00,4.929823077877462500e+00,4.933650778350576100e+00
125,1376,6.638087e-03,2.722886e+00,4.928088697081014000e+00,4.928950042253407400e+00,4.930397608475499500e+00,4.944414566715625600e+00
126,1387,6.979412e-03,2.727597e+00,4.928088697081014000e+00,4.928788400339723100e+00,4.930725815640739600e+00,4.935437425514792600e+00
127,1398,7.450567e-03,2.799573e+00,4.928088697081014000e+00,4.928852624836904000e+00,4.929131107157720000e+00,4.931979170887930600e+00
128,1409,7.731828e-03,2.885124e+00,4.928088697081014000e+00,4.928689460450464700e+00,4.929554858230464900e+00,4.937248960747475700e+00
129,1420,7.938481e-03,2.913801e+00,4.928088697081014000e+00,4.928407130223530600e+00,4.929579615078128400e+00,4.931454675776912200e+00
130,1431,8.255257e-03,3.116392e+00,4.928088697081014000e+00,4.928593787789767000e+00,4.929390730717226000e+00,4.936943902014330200e+00
131,1442,8.456399e-03,3.265407e+00,4.927983016245223200e+00,4.927983016245223200e+00,4.930403866090720100e+00,4.935510455371815700e+00
132,1453,8.486599e-03,3.333670e+00,4.927983016245223200e+00,4.928653997091034400e+00,4.929868174754004100e+00,4.937013506133652600e+00
133,1464,8.081253e-03,3.399719e+00,4.927983016245223200e+00,4.928979276777754500e+00,4.930736894558532600e+00,4.941358811858514800e+00
134,1475,7.421045e-03,3.438927e+00,4.927983016245223200e+00,4.929518727350284700e+00,4.930042393221424600e+00,4.934970512332368400e+00
135,1486,7.028763e-03,3.453009e+00,4.927983016245223200e+00,4.928044928629039300e+00,4.930678418546691900e+00,4.933025443361255900e+00
136,1497,6.695080e-03,3.461096e+00,4.927983016245223200e+00,4.928849817667632700e+00,4.929554980728674700e+00,4.931914773810254000e+00
137,1508,6.508523e-03,3.475822e+00,4.927983016245223200e+00,4.928706005884977000e+00,4.929956018021378800e+00,4.933117463971040500e+00
138,1519,6.466948e-03,3.476756e+00,4.927983016245223200e+00,4.928353687386286100e+00,4.929458240604938100e+00,4.931946257167658700e+00
139,1530,6.454544e-03,3.471602e+00,4.927965932788367800e+00,4.927965932788367800e+00,4.929697540406170500e+00,4.936928805908913800e+00
140,1541,6.417612e-03,3.456167e+00,4.927965932788367800e+00,4.928338596291005100e+00,4.929543983364788500e+00,4.938388246185757800e+00
141,1552,6.077688e-03,3.479054e+00,4.927965932788367800e+00,4.928313511543040100e+00,4.929039434654243700e+00,4.931067518445726900e+00
142,1563,5.881413e-03,3.514764e+00,4.927965932788367800e+00,4.928085748853627400e+00,4.929703741770349100e+00,4.935228319763874400e+00
143,1574,5.711142e-03,3.514589e+00,4.927965932788367800e+00,4.928507435334569900e+00,4.929754198004417300e+00,4.938019197273740200e+00
144,1585,5.626184e-03,3.518323e+00,4.927965932788367800e+00,4.928061918141192900e+00,4.929049214594533300e+00,4.930405227783784200e+00
145,1596,5.629461e-03,3.663032e+00,4.927965932788367800e+00,4.928436439838161900e+00,4.928733795070057200e+00,4.931203485436437700e+00
146,1607,5.315121e-03,3.683204e+00,4.927965932788367800e+00,4.928041570707323500e+00,4.928996579590690700e+00,4.938679773974519600e+00
147,1618,5.297338e-03,3.686558e+00,4.927743351042770400e+00,4.927743351042770400e+00,4.928425752970504400e+00,4.932147268555562300e+00
148,1629,5.414536e-03,3.804030e+00,4.927663574588450500e+00,4.927663574588450500e+00,4.928990770851568100e+00,4.932557188989637400e+00
149,1640,5.623076e-03,3.950472e+00,4.927663574588450500e+00,4.928073603413052300e+00,4.928610382941755600e+00,4.936393944602651000e+00
150,1651,5.831274e-03,4.080063e+00,4.927663574588450500e+00,4.928416175233990300e+00,4.929661356136779900e+00,4.934798267823446800e+00
151,1662,6.237460e-03,4.343339e+00,4.927663574588450500e+00,4.928207299537886500e+00,4.929049352070267200e+00,4.933099992369911900e+00
152,1673,6.541401e-03,4.443510e+00,4.927663574588450500e+00,4.928349459246506500e+00,4.929677361733972400e+00,4.936582117507378500e+00
153,1684,6.553331e-03,4.657359e+00,4.927663574588450500e+00,4.928458690482775900e+00,4.929106040411664200e+00,4.931698353246933800e+00
154,1695,6.215179e-03,4.749355e+00,4.927663574588450500e+00,4.928313700202745700e+00,4.929834160200354800e+00,4.931407149398815200e+00
155,1706,6.536944e-03,4.750529e+00,4.927663574588450500e+00,4.928076457901594800e+00,4.929066727863618000e+00,4.931955586009833000e+00
156,1717,7.030287e-03,4.760636e+00,4.927663574588450500e+00,4.928617808620528800e+00,4.930324723285783900e+00,4.964606428039037800e+00
157,1728,7.210080e-03,4.815490e+00,4.927663574588450500e+00,4.928093826069966700e+00,4.930718228236279400e+00,4.983383223855514500e+00
158,1739,7.589178e-03,4.848339e+00,4.927663574588450500e+00,4.928188298993746700e+00,4.929239297084522200e+00,4.942787874823676700e+00
159,1750,8.084482e-03,4.864765e+00,4.927663574588450500e+00,4.928088502690829200e+00,4.929239843711951800e+00,4.976944327948792200e+00
160,1761,7.819088e-03,4.870922e+00,4.927663574588450500e+00,4.928487950050485900e+00,4.929412610186943800e+00,4.951827298737706300e+00
161,1772,7.751951e-03,4.877632e+00,4.927663574588450500e+00,4.927898852513092900e+00,4.929130591164391900e+00,4.934193612195280700e+00
162,1783,7.750789e-03,4.843347e+00,4.927663574588450500e+00,4.927693361266776200e+00,4.928809324909246400e+00,4.945429076822034800e+00
163,1794,7.711103e-03,4.872901e+00,4.927663574588450500e+00,4.927908062833315800e+00,4.929413804584233300e+00,4.934114252412842700e+00
164,1805,7.272506e-03,4.890698e+00,4.927545321848409500e+00,4.927545321848409500e+00,4.929492218152757000e+00,4.930837156536594700e+00
165,1816,7.014275e-03,4.933179e+00,4.927545321848409500e+00,4.928326615911392300e+00,4.929021924434998400e+00,4.932011192276054800e+00
166,1827,6.649182e-03,4.962801e+00,4.927545321848409500e+00,4.928049715819068600e+00,4.929436903267140100e+00,4.951423614016037300e+00
167,1838,6.114091e-03,4.932305e+00,4.927545321848409500e+00,4.928190638789750700e+00,4.928703607963334400e+00,4.932223807232096700e+00
168,1849,5.492780e-03,4.914978e+00,4.927472737121775900e+00,4.927472737121775900e+00,4.928638926811140100e+00,4.930366205902884300e+00
169,1860,5.202567e-03,4.894651e+00,4.927472737121775900e+00,4.927610823505854200e+00,4.928020149404508400e+00,4.934801753202473900e+00
170,1871,4.821905e-03,4.906611e+00,4.927472737121775900e+00,4.927721171232580100e+00,4.928442158670830700e+00,4.933571858508185100e+00
171,1882,4.495196e-03,4.922908e+00,4.927472737121775900e+00,4.927699381206369200e+00,4.928401107336213700e+00,4.929089427320452200e+00
172,1893,4.128281e-03,4.921622e+00,4.927472737121775900e+00,4.927581599432438800e+00,4.928231324494694500e+00,4.928589261692107600e+00
173,1904,3.966148e-03,4.921153e+00,4.927444545938942400e+00,4.927444545938942400e+00,4.927788783313885400e+00,4.931902171641409500e+00
174,1915,3.902087e-03,5.016847e+00,4.927444545938942400e+00,4.927690628495181400e+00,4.928279063023044400e+00,4.930568507889418600e+00
175,1926,3.854421e-03,4.985168e+00,4.927444545938942400e+00,4.927471337290755900e+00,4.928053438598068300e+00,4.932064425543988100e+00
176,1937,3.824163e-03,4.971793e+00,4.927262494167328200e+00,4.927262494167328200e+00,4.927983964852753500e+00,4.930976881008774600e+00
177,1948,3.674338e-03,5.012516e+00,4.927262494167328200e+00,4.927336807948515600e+00,4.928004606086651600e+00,4.930538032174902200e+00
178,1959,3.339010e-03,5.005254e+00,4.927111855796436400e+00,4.927111855796436400e+00,4.928553047214991900e+00,4.954546768918790500e+00
179,1970,3.140140e-03,5.014185e+00,4.927111855796436400e+00,4.927162343958476000e+00,4.927730212031987900e+00,4.929232837748935800e+00
180,1981,2.955657e-03,5.016862e+00,4.927111855796436400e+00,4.927128215546305000e+00,4.928010787897156000e+00,4.941163091679106500e+00
181,1992,2.800183e-03,5.034259e+00,4.927111855796436400e+00,4.927171586468843700e+00,4.927575621994179800e+00,4.945893188911988100e+00
182,2003,2.757101e-03,5.045769e+00,4.927111855796436400e+00,4.927145017939595000e+00,4.927434881820274400e+00,4.929843720742708200e+00
183,2014,2.606292e-03,5.127850e+00,4.927004527041596300e+00,4.927004527041596300e+00,4.927799561349990800e+00,4.945822099181747900e+00
184,2025,2.394439e-03,5.169168e+00,4.927004527041596300e+00,4.927120020723360300e+00,4.927664079125375600e+00,4.928998066078469800e+00
185,2036,2.145027e-03,5.206821e+00,4.926982829020757600e+00,4.926982829020757600e+00,4.927256223549401100e+00,4.928325394156470200e+00
186,2047,2.161792e-03,5.235577e+00,4.926982829020757600e+00,4.927088911324725400e+00,4.927384790202293800e+00,4.935692543866527300e+00
187,2058,2.168665e-03,5.324511e+00,4.926982829020757600e+00,4.927144573494552500e+00,4.927407092377784200e+00,4.929299623208718700e+00
188,2069,1.992582e-03,5.351166e+00,4.926982829020757600e+00,4.927052185596778600e+00,4.927256772195951500e+00,4.928277884421898000e+00
189,2080,1.907461e-03,5.371143e+00,4.926982829020757600e+00,4.927047084339872800e+00,4.927225286322927100e+00,4.927448910271834800e+00
190,2091,1.745923e-03,5.375946e+00,4.926963204221770800e+00,4.926963204221770800e+00,4.927171953973323000e+00,4.928414088606117200e+00
191,2102,1.621736e-03,5.376910e+00,4.926960710942145400e+00,4.926960710942145400e+00,4.927178359258616200e+00,4.927813967717824500e+00
192,2113,1.540718e-03,5.538620e+00,4.926935264906062700e+00,4.926935264906062700e+00,4.927140662954723600e+00,4.927518720904179100e+00
193,2124,1.607403e-03,5.590667e+00,4.926873498920948600e+00,4.926873498920948600e+00,4.927098404091320400e+00,4.927796552156462600e+00
194,2135,1.669068e-03,5.612092e+00,4.926873498920948600e+00,4.926956071199145800e+00,4.927036922449284300e+00,4.929970432740910600e+00
195,2146,1.833731e-03,5.738321e+00,4.926873498920948600e+00,4.926924759749955900e+00,4.927073851542602700e+00,4.928082254152175600e+00
196,2157,1.890349e-03,5.766902e+00,4.926861615585784700e+00,4.926861615585784700e+00,4.927135845999637300e+00,4.927964893086401500e+00
197,2168,1.836915e-03,5.767495e+00,4.926861360395394100e+00,4.926861360395394100e+00,4.927069476123286100e+00,4.928470755106890700e+00
198,2179,1.773521e-03,5.843279e+00,4.926861360395394100e+00,4.926930370620798500e+00,4.927154998971238900e+00,4.928722972442090900e+00
199,2190,1.720040e-03,5.882036e+00,4.926861360395394100e+00,4.926948691600157000e+00,4.927140707925095100e+00,4.928454837826458300e+00
200,2201,1.714591e-03,5.935174e+00,4.926861360395394100e+00,4.926876703768669200e+00,4.927164078468564400e+00,4.928076638178208800e+00
201,2212,1.613589e-03,5.947055e+00,4.926861360395394100e+00,4.926921925634111700e+00,4.927113878556605500e+00,4.928227964986231100e+00
202,2223,1.554767e-03,6.070169e+00,4.926848903301007000e+00,4.926848903301007000e+00,4.927252543758006800e+00,4.927811941368029900e+00
